containerid,coke_ind,coke_kilo
gcn79098491,0,0
gcn79098494,0,0
gcn79098498,0,0
gcn79098509,0,0
gcn79098518,0,0
gcn79098526,0,0
gcn79098528,0,0
gcn79098533,0,0
gcn79098536,1,5
gcn79098545,0,0
gcn79098553,0,0
gcn79098555,0,0
gcn79098561,0,0
gcn79098564,0,0
gcn79098568,0,0
gcn79098570,0,0
gcn79098577,0,0
gcn79098582,0,0
gcn79098588,0,0
gcn79098612,0,0
gcn79098613,0,0
gcn79098618,0,0
gcn79098622,0,0
gcn79098627,0,0
gcn79098631,0,0
gcn79098653,0,0
gcn79098691,0,0
gcn79098705,0,0
gcn79098709,0,0
gcn79098712,0,0
gcn79098718,0,0
gcn79098721,0,0
gcn79098722,0,0
gcn79098733,0,0
gcn79098736,0,0
gcn79098745,0,0
gcn79098748,0,0
gcn79098752,0,0
gcn79098757,0,0
gcn79098763,0,0
gcn79098769,0,0
gcn79098770,0,0
gcn79098789,0,0
gcn79098801,0,0
gcn79098804,0,0
gcn79098806,0,0
gcn79098822,0,0
gcn79098826,0,0
gcn79098827,0,0
gcn79098830,0,0
gcn79098867,0,0
gcn79098870,0,0
gcn79098885,0,0
gcn79098899,0,0
gcn79098904,0,0
gcn79098905,0,0
gcn79098906,0,0
gcn79098918,0,0
gcn79098922,0,0
gcn79098931,0,0
gcn79098943,0,0
gcn79098956,0,0
gcn79098958,0,0
gcn79098959,0,0
gcn79098961,0,0
gcn79098975,0,0
gcn79098990,0,0
gcn79098992,0,0
gcn79098994,0,0
gcn79099000,0,0
gcn79099002,0,0
gcn79099004,0,0
gcn79099009,0,0
gcn79099012,0,0
gcn79099013,0,0
gcn79099033,0,0
gcn79099039,0,0
gcn79099040,0,0
gcn79099061,0,0
gcn79099074,0,0
gcn79099081,0,0
gcn79099089,0,0
gcn79099092,0,0
gcn79099103,0,0
gcn79099105,0,0
gcn79099107,0,0
gcn79099121,0,0
gcn79099125,0,0
gcn79099126,0,0
gcn79099134,0,0
gcn79099136,0,0
gcn79099141,0,0
gcn79099142,0,0
gcn79099155,0,0
gcn79099159,0,0
gcn79099171,0,0
gcn79099183,0,0
gcn79099206,0,0
gcn79099223,0,0
gcn79099230,0,0
gcn79099232,0,0
gcn79099246,0,0
gcn79099257,0,0
gcn79099259,0,0
gcn79099260,0,0
gcn79099264,0,0
gcn79099275,1,2
gcn79099279,0,0
gcn79099280,0,0
gcn79099283,0,0
gcn79099287,0,0
gcn79099288,0,0
gcn79099293,0,0
gcn79099298,0,0
gcn79099302,0,0
gcn79099306,0,0
gcn79099307,0,0
gcn79099309,0,0
gcn79099310,0,0
gcn79099316,0,0
gcn79099325,0,0
gcn79099327,0,0
gcn79099336,0,0
gcn79099345,0,0
gcn79099348,0,0
gcn79099353,0,0
gcn79099355,0,0
gcn79099364,0,0
gcn79099379,0,0
gcn79099381,0,0
gcn79099386,0,0
gcn79099394,0,0
gcn79099404,0,0
gcn79099406,0,0
gcn79099410,0,0
gcn79099418,0,0
gcn79099423,0,0
gcn79099432,0,0
gcn79099433,0,0
gcn79099435,0,0
gcn79099440,0,0
gcn79099441,0,0
gcn79099446,0,0
gcn79099455,0,0
gcn79099474,0,0
gcn79099490,0,0
gcn79099491,0,0
gcn79099493,0,0
gcn79099506,0,0
gcn79099528,0,0
gcn79099531,0,0
gcn79099534,0,0
gcn79099538,0,0
gcn79099554,0,0
gcn79099555,0,0
gcn79099561,0,0
gcn79099563,0,0
gcn79099564,0,0
gcn79099566,0,0
gcn79099567,0,0
gcn79099569,0,0
gcn79099574,0,0
gcn79099575,0,0
gcn79099580,0,0
gcn79099594,0,0
gcn79099599,0,0
gcn79099606,0,0
gcn79099615,0,0
gcn79099621,0,0
gcn79099625,0,0
gcn79099627,0,0
gcn79099647,1,19
gcn79099657,0,0
gcn79099659,0,0
gcn79099661,0,0
gcn79099674,0,0
gcn79099687,0,0
gcn79099691,0,0
gcn79099693,0,0
gcn79099703,0,0
gcn79099704,0,0
gcn79099719,0,0
gcn79099720,0,0
gcn79099723,0,0
gcn79099724,0,0
gcn79099732,0,0
gcn79099736,0,0
gcn79099738,0,0
gcn79099741,0,0
gcn79099743,0,0
gcn79099744,1,19
gcn79099745,0,0
gcn79099748,0,0
gcn79099749,0,0
gcn79099752,0,0
gcn79099753,0,0
gcn79099763,0,0
gcn79099767,0,0
gcn79099768,0,0
gcn79099775,0,0
gcn79099776,0,0
gcn79099783,0,0
gcn79099784,0,0
gcn79099790,0,0
gcn79099809,0,0
gcn79099813,0,0
gcn79099815,0,0
gcn79099822,0,0
gcn79099823,0,0
gcn79099828,0,0
gcn79099831,0,0
gcn79099832,0,0
gcn79099842,0,0
gcn79099859,0,0
gcn79099860,0,0
gcn79099867,0,0
gcn79099879,0,0
gcn79099890,0,0
gcn79099893,0,0
gcn79099894,0,0
gcn79099901,0,0
gcn79099905,0,0
gcn79099906,0,0
gcn79099907,0,0
gcn79099910,0,0
gcn79099912,0,0
gcn79099919,0,0
gcn79099940,0,0
gcn79099954,0,0
gcn79099958,0,0
gcn79099960,0,0
gcn79099963,0,0
gcn79099966,0,0
gcn79099967,0,0
gcn79099971,0,0
gcn79099976,0,0
gcn79099980,0,0
gcn79099981,0,0
gcn79099983,0,0
gcn79099988,0,0
gcn79099989,0,0
gcn79099993,0,0
gcn79100002,0,0
gcn79100018,0,0
gcn79100026,0,0
gcn79100028,0,0
gcn79100030,0,0
gcn79100036,0,0
gcn79100052,0,0
gcn79100053,0,0
gcn79100056,0,0
gcn79100058,0,0
gcn79100059,0,0
gcn79100061,0,0
gcn79100064,0,0
gcn79100071,0,0
gcn79100072,0,0
gcn79100075,0,0
gcn79100083,0,0
gcn79100086,0,0
gcn79100096,0,0
gcn79100098,0,0
gcn79100101,0,0
gcn79100105,0,0
gcn79100115,0,0
gcn79100117,0,0
gcn79100119,0,0
gcn79100127,0,0
gcn79100143,0,0
gcn79100145,0,0
gcn79100159,0,0
gcn79100162,0,0
gcn79100164,0,0
gcn79100167,0,0
gcn79100181,0,0
gcn79100184,0,0
gcn79100193,0,0
gcn79100194,0,0
gcn79100203,0,0
gcn79100207,0,0
gcn79100211,0,0
gcn79100230,0,0
gcn79100235,0,0
gcn79100236,0,0
gcn79100243,0,0
gcn79100255,0,0
gcn79100264,0,0
gcn79100286,0,0
gcn79100287,0,0
gcn79100293,0,0
gcn79100296,0,0
gcn79100298,0,0
gcn79100304,0,0
gcn79100313,0,0
gcn79100329,0,0
gcn79100331,0,0
gcn79100336,0,0
gcn79100356,0,0
gcn79100357,0,0
gcn79100366,0,0
gcn79100369,0,0
gcn79100375,0,0
gcn79100376,0,0
gcn79100381,0,0
gcn79100385,0,0
gcn79100394,0,0
gcn79100396,0,0
gcn79100433,0,0
gcn79100434,0,0
gcn79100439,0,0
gcn79100442,0,0
gcn79100448,0,0
gcn79100460,0,0
gcn79100461,0,0
gcn79100463,0,0
gcn79100464,0,0
gcn79100481,0,0
gcn79100483,0,0
gcn79100484,0,0
gcn79100486,0,0
gcn79100488,0,0
gcn79100490,0,0
gcn79100491,0,0
gcn79100499,1,23
gcn79100501,0,0
gcn79100518,0,0
gcn79100526,0,0
gcn79100533,0,0
gcn79100536,0,0
gcn79100540,0,0
gcn79100542,0,0
gcn79100553,0,0
gcn79100554,0,0
gcn79100586,0,0
gcn79100590,0,0
gcn79100598,0,0
gcn79100599,0,0
gcn79100610,0,0
gcn79100618,0,0
gcn79100632,0,0
gcn79100633,0,0
gcn79100635,0,0
gcn79100636,0,0
gcn79100638,0,0
gcn79100640,0,0
gcn79100642,0,0
gcn79100653,0,0
gcn79100655,0,0
gcn79100657,0,0
gcn79100664,0,0
gcn79100671,0,0
gcn79100672,0,0
gcn79100680,0,0
gcn79100687,0,0
gcn79100691,0,0
gcn79100694,0,0
gcn79100697,0,0
gcn79100699,0,0
gcn79100702,0,0
gcn79100703,0,0
gcn79100707,0,0
gcn79100709,0,0
gcn79100711,0,0
gcn79100713,0,0
gcn79100716,0,0
gcn79100719,0,0
gcn79100730,0,0
gcn79100742,0,0
gcn79100743,0,0
gcn79100746,0,0
gcn79100748,0,0
gcn79100755,0,0
gcn79100765,0,0
gcn79100766,0,0
gcn79100767,0,0
gcn79100770,0,0
gcn79100774,0,0
gcn79100777,0,0
gcn79100788,1,9
gcn79100801,0,0
gcn79100802,0,0
gcn79100831,0,0
gcn79100865,0,0
gcn79100867,0,0
gcn79100869,0,0
gcn79100875,0,0
gcn79100878,0,0
gcn79100881,0,0
gcn79100882,0,0
gcn79100897,0,0
gcn79100898,0,0
gcn79100903,0,0
gcn79100907,0,0
gcn79100915,0,0
gcn79100916,0,0
gcn79100923,0,0
gcn79100925,0,0
gcn79100937,0,0
gcn79100939,0,0
gcn79100950,0,0
gcn79100952,0,0
gcn79100955,0,0
gcn79100959,0,0
gcn79100969,0,0
gcn79100970,0,0
gcn79100975,0,0
gcn79100977,0,0
gcn79100986,0,0
gcn79100988,0,0
gcn79100990,0,0
gcn79100996,0,0
gcn79100997,0,0
gcn79101004,0,0
gcn79101005,0,0
gcn79101029,0,0
gcn79101041,0,0
gcn79101045,0,0
gcn79101050,0,0
gcn79101065,0,0
gcn79101068,0,0
gcn79101070,0,0
gcn79101072,0,0
gcn79101075,0,0
gcn79101086,0,0
gcn79101094,0,0
gcn79101095,0,0
gcn79101101,0,0
gcn79101105,0,0
gcn79101132,0,0
gcn79101134,0,0
gcn79101138,0,0
gcn79101139,0,0
gcn79101141,0,0
gcn79101146,0,0
gcn79101150,0,0
gcn79101152,0,0
gcn79101158,0,0
gcn79101159,0,0
gcn79101162,0,0
gcn79101170,0,0
gcn79101187,0,0
gcn79101195,0,0
gcn79101196,0,0
gcn79101198,0,0
gcn79101216,0,0
gcn79101219,0,0
gcn79101225,0,0
gcn79101229,0,0
gcn79101238,0,0
gcn79101252,0,0
gcn79101253,0,0
gcn79101257,1,12
gcn79101265,0,0
gcn79101271,0,0
gcn79101272,0,0
gcn79101294,0,0
gcn79101297,0,0
gcn79101299,0,0
gcn79101316,0,0
gcn79101333,0,0
gcn79101334,0,0
gcn79101336,0,0
gcn79101341,0,0
gcn79101354,0,0
gcn79101357,0,0
gcn79101364,0,0
gcn79101367,0,0
gcn79101370,0,0
gcn79101389,0,0
gcn79101390,0,0
gcn79101406,0,0
gcn79101408,0,0
gcn79101415,0,0
gcn79101419,0,0
gcn79101440,0,0
gcn79101443,0,0
gcn79101444,0,0
gcn79101456,0,0
gcn79101457,0,0
gcn79101461,0,0
gcn79101462,0,0
gcn79101465,0,0
gcn79101473,0,0
gcn79101477,0,0
gcn79101487,0,0
gcn79101489,0,0
gcn79101492,0,0
gcn79101498,0,0
gcn79101520,0,0
gcn79101521,0,0
gcn79101538,0,0
gcn79101542,0,0
gcn79101544,0,0
gcn79101545,0,0
gcn79101550,0,0
gcn79101565,0,0
gcn79101574,0,0
gcn79101579,0,0
gcn79101599,0,0
gcn79101604,0,0
gcn79101613,0,0
gcn79101614,0,0
gcn79101624,0,0
gcn79101625,0,0
gcn79101629,0,0
gcn79101631,0,0
gcn79101634,0,0
gcn79101639,0,0
gcn79101640,0,0
gcn79101644,1,10
gcn79101645,0,0
gcn79101651,0,0
gcn79101656,0,0
gcn79101658,0,0
gcn79101662,1,22
gcn79101666,0,0
gcn79101668,0,0
gcn79101672,0,0
gcn79101678,0,0
gcn79101685,0,0
gcn79101698,0,0
gcn79101701,0,0
gcn79101703,0,0
gcn79101707,0,0
gcn79101708,0,0
gcn79101713,0,0
gcn79101718,0,0
gcn79101719,0,0
gcn79101730,0,0
gcn79101732,0,0
gcn79101737,0,0
gcn79101745,0,0
gcn79101758,0,0
gcn79101770,0,0
gcn79101779,0,0
gcn79101786,0,0
gcn79101787,0,0
gcn79101792,0,0
gcn79101796,0,0
gcn79101798,0,0
gcn79101801,0,0
gcn79101806,0,0
gcn79101811,0,0
gcn79101825,0,0
gcn79101836,0,0
gcn79101837,0,0
gcn79101848,0,0
gcn79101850,0,0
gcn79101852,0,0
gcn79101853,0,0
gcn79101855,0,0
gcn79101858,0,0
gcn79101867,0,0
gcn79101872,0,0
gcn79101877,0,0
gcn79101880,0,0
gcn79101888,0,0
gcn79101896,0,0
gcn79101910,0,0
gcn79101919,0,0
gcn79101924,0,0
gcn79101933,0,0
gcn79101935,0,0
gcn79101947,0,0
gcn79101949,0,0
gcn79101950,0,0
gcn79101951,1,23
gcn79101958,0,0
gcn79101960,0,0
gcn79101969,0,0
gcn79101970,0,0
gcn79101975,0,0
gcn79101979,0,0
gcn79101993,0,0
gcn79101997,0,0
gcn79102014,0,0
gcn79102020,0,0
gcn79102028,0,0
gcn79102032,0,0
gcn79102035,0,0
gcn79102037,0,0
gcn79102040,0,0
gcn79102043,0,0
gcn79102044,0,0
gcn79102046,0,0
gcn79102050,0,0
gcn79102051,0,0
gcn79102058,0,0
gcn79102071,0,0
gcn79102074,0,0
gcn79102089,0,0
gcn79102090,0,0
gcn79102107,0,0
gcn79102110,1,23
gcn79102111,0,0
gcn79102113,0,0
gcn79102121,0,0
gcn79102125,0,0
gcn79102127,0,0
gcn79102132,0,0
gcn79102135,0,0
gcn79102150,0,0
gcn79102151,0,0
gcn79102162,0,0
gcn79102170,0,0
gcn79102173,0,0
gcn79102175,0,0
gcn79102176,0,0
gcn79102178,0,0
gcn79102180,0,0
gcn79102184,0,0
gcn79102186,0,0
gcn79102190,0,0
gcn79102192,0,0
gcn79102204,0,0
gcn79102208,0,0
gcn79102214,0,0
gcn79102216,0,0
gcn79102228,0,0
gcn79102239,0,0
gcn79102248,0,0
gcn79102251,0,0
gcn79102252,0,0
gcn79102261,0,0
gcn79102267,0,0
gcn79102268,0,0
gcn79102273,0,0
gcn79102280,0,0
gcn79102295,0,0
gcn79102300,0,0
gcn79102306,0,0
gcn79102317,0,0
gcn79102321,0,0
gcn79102327,0,0
gcn79102336,0,0
gcn79102338,0,0
gcn79102346,0,0
gcn79102347,0,0
gcn79102363,0,0
gcn79102365,0,0
gcn79102370,0,0
gcn79102372,0,0
gcn79102375,0,0
gcn79102386,0,0
gcn79102399,0,0
gcn79102402,0,0
gcn79102418,0,0
gcn79102420,0,0
gcn79102423,0,0
gcn79102429,0,0
gcn79102430,0,0
gcn79102433,0,0
gcn79102435,0,0
gcn79102437,0,0
gcn79102442,0,0
gcn79102445,0,0
gcn79102450,0,0
gcn79102455,0,0
gcn79102459,0,0
gcn79102464,0,0
gcn79102465,0,0
gcn79102472,0,0
gcn79102481,0,0
gcn79102485,0,0
gcn79102486,0,0
gcn79102491,0,0
gcn79102504,0,0
gcn79102505,0,0
gcn79102511,0,0
gcn79102513,0,0
gcn79102516,0,0
gcn79102524,0,0
gcn79102533,0,0
gcn79102548,0,0
gcn79102555,0,0
gcn79102556,0,0
gcn79102557,0,0
gcn79102559,0,0
gcn79102561,0,0
gcn79102567,0,0
gcn79102575,0,0
gcn79102582,0,0
gcn79102584,0,0
gcn79102585,0,0
gcn79102589,0,0
gcn79102590,0,0
gcn79102600,0,0
gcn79102602,0,0
gcn79102613,0,0
gcn79102616,0,0
gcn79102634,0,0
gcn79102639,0,0
gcn79102641,0,0
gcn79102643,0,0
gcn79102669,0,0
gcn79102670,0,0
gcn79102672,0,0
gcn79102675,0,0
gcn79102678,0,0
gcn79102689,0,0
gcn79102693,0,0
gcn79102695,0,0
gcn79102701,0,0
gcn79102703,0,0
gcn79102704,0,0
gcn79102708,0,0
gcn79102712,0,0
gcn79102720,0,0
gcn79102727,0,0
gcn79102732,0,0
gcn79102737,0,0
gcn79102740,0,0
gcn79102744,0,0
gcn79102745,0,0
gcn79102750,0,0
gcn79102754,0,0
gcn79102777,0,0
gcn79102779,0,0
gcn79102785,0,0
gcn79102788,0,0
gcn79102790,0,0
gcn79102795,0,0
gcn79102820,0,0
gcn79102829,0,0
gcn79102833,0,0
gcn79102840,0,0
gcn79102845,0,0
gcn79102846,0,0
gcn79102851,0,0
gcn79102865,0,0
gcn79102871,0,0
gcn79102877,0,0
gcn79102888,0,0
gcn79102894,0,0
gcn79102907,0,0
gcn79102921,0,0
gcn79102933,0,0
gcn79102940,0,0
gcn79102942,0,0
gcn79102948,0,0
gcn79102961,0,0
gcn79102965,0,0
gcn79102972,0,0
gcn79102976,0,0
gcn79102979,0,0
gcn79102983,0,0
gcn79102985,0,0
gcn79102987,0,0
gcn79102990,0,0
gcn79102997,0,0
gcn79103007,0,0
gcn79103023,0,0
gcn79103028,0,0
gcn79103030,0,0
gcn79103037,0,0
gcn79103038,0,0
gcn79103049,0,0
gcn79103051,0,0
gcn79103059,0,0
gcn79103067,0,0
gcn79103068,0,0
gcn79103083,0,0
gcn79103092,0,0
gcn79103094,0,0
gcn79103101,1,20
gcn79103104,0,0
gcn79103120,0,0
gcn79103123,0,0
gcn79103141,0,0
gcn79103153,0,0
gcn79103155,0,0
gcn79103164,0,0
gcn79103169,0,0
gcn79103186,0,0
gcn79103191,0,0
gcn79103197,0,0
gcn79103198,0,0
gcn79103201,0,0
gcn79103203,0,0
gcn79103210,0,0
gcn79103225,0,0
gcn79103228,0,0
gcn79103230,0,0
gcn79103232,0,0
gcn79103233,0,0
gcn79103237,0,0
gcn79103240,0,0
gcn79103242,0,0
gcn79103245,0,0
gcn79103246,0,0
gcn79103252,0,0
gcn79103256,0,0
gcn79103261,0,0
gcn79103262,0,0
gcn79103266,0,0
gcn79103280,0,0
gcn79103286,0,0
gcn79103296,0,0
gcn79103302,0,0
gcn79103305,0,0
gcn79103309,0,0
gcn79103311,0,0
gcn79103318,0,0
gcn79103325,0,0
gcn79103330,0,0
gcn79103335,0,0
gcn79103355,0,0
gcn79103359,0,0
gcn79103363,0,0
gcn79103373,0,0
gcn79103380,0,0
gcn79103385,0,0
gcn79103388,0,0
gcn79103420,0,0
gcn79103421,0,0
gcn79103424,0,0
gcn79103447,0,0
gcn79103458,0,0
gcn79103470,0,0
gcn79103472,0,0
gcn79103478,0,0
gcn79103482,0,0
gcn79103510,0,0
gcn79103511,0,0
gcn79103512,0,0
gcn79103513,0,0
gcn79103520,0,0
gcn79103544,0,0
gcn79103551,0,0
gcn79103560,0,0
gcn79103561,0,0
gcn79103567,0,0
gcn79103580,0,0
gcn79103594,0,0
gcn79103595,0,0
gcn79103603,0,0
gcn79103609,0,0
gcn79103623,0,0
gcn79103630,0,0
gcn79103669,0,0
gcn79103672,0,0
gcn79103673,0,0
gcn79103675,0,0
gcn79103687,0,0
gcn79103698,0,0
gcn79103707,0,0
gcn79103713,0,0
gcn79103715,0,0
gcn79103719,0,0
gcn79103732,0,0
gcn79103751,0,0
gcn79103754,0,0
gcn79103758,0,0
gcn79103760,0,0
gcn79103764,0,0
gcn79103766,0,0
gcn79103769,0,0
gcn79103770,0,0
gcn79103771,0,0
gcn79103774,0,0
gcn79103783,0,0
gcn79103786,0,0
gcn79103787,0,0
gcn79103796,0,0
gcn79103797,0,0
gcn79103804,0,0
gcn79103806,0,0
gcn79103808,0,0
gcn79103811,0,0
gcn79103819,0,0
gcn79103821,0,0
gcn79103824,0,0
gcn79103831,0,0
gcn79103832,0,0
gcn79103837,0,0
gcn79103839,0,0
gcn79103840,0,0
gcn79103841,0,0
gcn79103846,0,0
gcn79103857,1,5
gcn79103858,0,0
gcn79103878,0,0
gcn79103879,0,0
gcn79103888,0,0
gcn79103891,0,0
gcn79103892,0,0
gcn79103894,0,0
gcn79103901,0,0
gcn79103905,0,0
gcn79103910,0,0
gcn79103914,0,0
gcn79103928,0,0
gcn79103933,0,0
gcn79103934,0,0
gcn79103952,0,0
gcn79103955,0,0
gcn79103965,0,0
gcn79103968,0,0
gcn79103977,0,0
gcn79103982,0,0
gcn79103986,0,0
gcn79103991,0,0
gcn79103994,0,0
gcn79104013,0,0
gcn79104014,0,0
gcn79104025,0,0
gcn79104027,0,0
gcn79104028,0,0
gcn79104048,0,0
gcn79104054,0,0
gcn79104056,0,0
gcn79104066,0,0
gcn79104069,0,0
gcn79104070,0,0
gcn79104071,0,0
gcn79104072,0,0
gcn79104074,0,0
gcn79104075,0,0
gcn79104076,0,0
gcn79104078,0,0
gcn79104079,0,0
gcn79104123,0,0
gcn79104132,0,0
gcn79104134,0,0
gcn79104154,0,0
gcn79104163,0,0
gcn79104172,0,0
gcn79104179,0,0
gcn79104183,0,0
gcn79104187,0,0
gcn79104205,0,0
gcn79104208,0,0
gcn79104211,0,0
gcn79104216,0,0
gcn79104241,0,0
gcn79104243,0,0
gcn79104257,0,0
gcn79104262,0,0
gcn79104279,0,0
gcn79104281,0,0
gcn79104283,0,0
gcn79104287,0,0
gcn79104305,0,0
gcn79104306,0,0
gcn79104323,0,0
gcn79104331,0,0
gcn79104333,0,0
gcn79104335,0,0
gcn79104338,0,0
gcn79104349,0,0
gcn79104350,0,0
gcn79104352,0,0
gcn79104358,0,0
gcn79104363,0,0
gcn79104364,0,0
gcn79104370,0,0
gcn79104379,0,0
gcn79104385,0,0
gcn79104394,0,0
gcn79104395,0,0
gcn79104405,0,0
gcn79104412,0,0
gcn79104420,0,0
gcn79104424,0,0
gcn79104431,0,0
gcn79104434,0,0
gcn79104437,0,0
gcn79104438,0,0
gcn79104440,0,0
gcn79104444,0,0
gcn79104450,0,0
gcn79104455,0,0
gcn79104488,0,0
gcn79104494,0,0
gcn79104496,0,0
gcn79104520,0,0
gcn79104528,0,0
gcn79104530,0,0
gcn79104538,0,0
gcn79104539,0,0
gcn79104547,0,0
gcn79104549,0,0
gcn79104558,0,0
gcn79104561,0,0
gcn79104567,0,0
gcn79104569,0,0
gcn79104570,0,0
gcn79104573,0,0
gcn79104576,0,0
gcn79104577,0,0
gcn79104579,0,0
gcn79104584,0,0
gcn79104591,0,0
gcn79104592,0,0
gcn79104598,0,0
gcn79104606,0,0
gcn79104608,0,0
gcn79104613,0,0
gcn79104620,0,0
gcn79104624,0,0
gcn79104626,0,0
gcn79104628,0,0
gcn79104638,0,0
gcn79104650,0,0
gcn79104658,0,0
gcn79104659,0,0
gcn79104661,0,0
gcn79104663,0,0
gcn79104671,0,0
gcn79104679,0,0
gcn79104681,0,0
gcn79104698,0,0
gcn79104701,0,0
gcn79104707,0,0
gcn79104710,0,0
gcn79104713,0,0
gcn79104714,0,0
gcn79104723,0,0
gcn79104729,0,0
gcn79104733,0,0
gcn79104735,0,0
gcn79104741,0,0
gcn79104751,0,0
gcn79104767,0,0
gcn79104770,0,0
gcn79104786,0,0
gcn79104790,0,0
gcn79104791,0,0
gcn79104793,0,0
gcn79104801,0,0
gcn79104802,0,0
gcn79104807,0,0
gcn79104812,0,0
gcn79104815,0,0
gcn79104833,0,0
gcn79104837,0,0
gcn79104849,0,0
gcn79104854,0,0
gcn79104856,0,0
gcn79104857,0,0
gcn79104860,0,0
gcn79104861,0,0
gcn79104866,0,0
gcn79104867,0,0
gcn79104873,0,0
gcn79104881,0,0
gcn79104882,0,0
gcn79104883,0,0
gcn79104893,0,0
gcn79104896,0,0
gcn79104913,0,0
gcn79104924,1,3
gcn79104929,0,0
gcn79104940,0,0
gcn79104967,0,0
gcn79104971,0,0
gcn79104974,0,0
gcn79104987,1,6
gcn79104992,0,0
gcn79104994,0,0
gcn79105001,0,0
gcn79105011,0,0
gcn79105018,0,0
gcn79105044,0,0
gcn79105053,0,0
gcn79105064,0,0
gcn79105068,0,0
gcn79105082,0,0
gcn79105091,0,0
gcn79105097,0,0
gcn79105099,0,0
gcn79105102,0,0
gcn79105111,0,0
gcn79105112,0,0
gcn79105123,0,0
gcn79105126,0,0
gcn79105128,0,0
gcn79105129,0,0
gcn79105137,0,0
gcn79105139,0,0
gcn79105150,0,0
gcn79105152,0,0
gcn79105155,0,0
gcn79105156,0,0
gcn79105160,0,0
gcn79105161,0,0
gcn79105178,0,0
gcn79105180,0,0
gcn79105184,0,0
gcn79105189,0,0
gcn79105195,0,0
gcn79105198,0,0
gcn79105200,1,6
gcn79105206,0,0
gcn79105211,0,0
gcn79105219,0,0
gcn79105243,0,0
gcn79105250,0,0
gcn79105260,0,0
gcn79105269,0,0
gcn79105271,0,0
gcn79105272,0,0
gcn79105273,0,0
gcn79105280,0,0
gcn79105282,0,0
gcn79105286,0,0
gcn79105294,0,0
gcn79105303,0,0
gcn79105304,0,0
gcn79105306,0,0
gcn79105309,0,0
gcn79105312,0,0
gcn79105317,0,0
gcn79105319,0,0
gcn79105325,0,0
gcn79105330,0,0
gcn79105334,0,0
gcn79105344,0,0
gcn79105350,0,0
gcn79105352,0,0
gcn79105354,0,0
gcn79105355,0,0
gcn79105360,0,0
gcn79105365,0,0
gcn79105375,0,0
gcn79105378,0,0
gcn79105379,0,0
gcn79105381,0,0
gcn79105392,0,0
gcn79105393,0,0
gcn79105402,0,0
gcn79105405,0,0
gcn79105412,0,0
gcn79105415,0,0
gcn79105430,0,0
gcn79105437,0,0
gcn79105449,0,0
gcn79105450,0,0
gcn79105452,0,0
gcn79105455,0,0
gcn79105462,1,6
gcn79105464,0,0
gcn79105469,0,0
gcn79105471,0,0
gcn79105478,0,0
gcn79105486,0,0
gcn79105494,0,0
gcn79105498,0,0
gcn79105500,0,0
gcn79105504,0,0
gcn79105511,0,0
gcn79105513,0,0
gcn79105517,0,0
gcn79105522,0,0
gcn79105525,0,0
gcn79105528,0,0
gcn79105529,0,0
gcn79105538,0,0
gcn79105541,0,0
gcn79105542,0,0
gcn79105543,0,0
gcn79105554,0,0
gcn79105557,0,0
gcn79105566,0,0
gcn79105590,0,0
gcn79105596,0,0
gcn79105606,0,0
gcn79105608,0,0
gcn79105609,0,0
gcn79105611,0,0
gcn79105623,0,0
gcn79105640,0,0
gcn79105641,0,0
gcn79105645,0,0
gcn79105647,0,0
gcn79105669,0,0
gcn79105678,0,0
gcn79105681,0,0
gcn79105683,0,0
gcn79105687,0,0
gcn79105703,0,0
gcn79105705,0,0
gcn79105707,0,0
gcn79105736,0,0
gcn79105739,0,0
gcn79105740,0,0
gcn79105758,0,0
gcn79105762,0,0
gcn79105766,0,0
gcn79105772,0,0
gcn79105775,0,0
gcn79105791,0,0
gcn79105795,0,0
gcn79105798,0,0
gcn79105800,0,0
gcn79105805,0,0
gcn79105808,0,0
gcn79105813,0,0
gcn79105820,0,0
gcn79105824,0,0
gcn79105836,0,0
gcn79105837,0,0
gcn79105844,0,0
gcn79105847,0,0
gcn79105848,0,0
gcn79105849,0,0
gcn79105857,0,0
gcn79105863,1,7
gcn79105864,0,0
gcn79105868,0,0
gcn79105872,0,0
gcn79105874,0,0
gcn79105876,0,0
gcn79105879,0,0
gcn79105888,0,0
gcn79105895,0,0
gcn79105898,0,0
gcn79105921,0,0
gcn79105930,0,0
gcn79105939,0,0
gcn79105945,1,3
gcn79105946,0,0
gcn79105951,0,0
gcn79105954,0,0
gcn79105956,0,0
gcn79105965,0,0
gcn79105969,0,0
gcn79105971,0,0
gcn79105972,0,0
gcn79105976,0,0
gcn79105987,0,0
gcn79105990,0,0
gcn79105993,0,0
gcn79105996,0,0
gcn79105997,0,0
gcn79105999,0,0
gcn79106003,0,0
gcn79106007,0,0
gcn79106015,0,0
gcn79106017,0,0
gcn79106018,0,0
gcn79106026,0,0
gcn79106027,0,0
gcn79106030,0,0
gcn79106036,0,0
gcn79106038,0,0
gcn79106045,0,0
gcn79106048,0,0
gcn79106059,0,0
gcn79106066,0,0
gcn79106069,0,0
gcn79106077,0,0
gcn79106083,0,0
gcn79106090,0,0
gcn79106096,0,0
gcn79106103,0,0
gcn79106106,0,0
gcn79106107,0,0
gcn79106118,0,0
gcn79106122,0,0
gcn79106125,0,0
gcn79106129,0,0
gcn79106132,0,0
gcn79106143,0,0
gcn79106149,0,0
gcn79106160,0,0
gcn79106164,0,0
gcn79106165,0,0
gcn79106166,0,0
gcn79106189,0,0
gcn79106194,0,0
